,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
4330,11.0,14.0,Talon,Side.red,6.0,3820.0,22031.0,3820.0,9.0,1.4444444440000002,7.0,13.0,5.0,29578.0,2.0,26.0,160045,11176,TopLane_Jungle,Few
4331,11.0,4.0,Zed,Side.blue,2.0,89.0,10706.0,89.0,7.0,1.714285714,10.0,13.0,4.0,22114.0,1.0,16.0,115494,12455,TopLane_Jungle,Few
4332,4.0,14.0,Nami,Side.red,41.0,1523.0,2483.0,1523.0,10.0,4.5,4.0,18.0,31.0,25451.0,1.0,89.0,29506,12992,Other,Few
4333,11.0,4.0,Viego,Side.blue,12.0,5810.0,54739.0,5810.0,1.0,25.0,,18.0,15.0,30413.0,4.0,33.0,257844,17221,TopLane_Jungle,Few
4334,4.0,7.0,Jhin,,9.0,368.0,368.0,368.0,3.0,6.333333333,10.0,11.0,12.0,8870.0,0.0,7.0,87722,9496,Other,Many
4335,4.0,12.0,Karma,Side.blue,4.0,2535.0,4459.0,,3.0,2.333333333,3.0,14.0,13.0,14927.0,2.0,25.0,159372,10791,Other,Many
4336,4.0,11.0,LeeSin,Side.red,10.0,0.0,26485.0,0.0,4.0,4.5,8.0,16.0,21.0,46280.0,0.0,36.0,167743,12839,TopLane_Jungle,Few
4337,4.0,14.0,Lux,Side.blue,16.0,682.0,2808.0,682.0,7.0,2.571428571,2.0,,54.0,15962.0,0.0,110.0,37940,9422,Other,Few
4338,11.0,6.0,Hecarim,Side.blue,11.0,0.0,18463.0,0.0,7.0,2.285714286,,14.0,18.0,,0.0,28.0,152073,10554,TopLane_Jungle,Few
4339,14.0,4.0,Janna,Side.blue,17.0,891.0,891.0,891.0,4.0,5.5,5.0,14.0,46.0,14616.0,1.0,62.0,37704,10482,Other,Few
4340,4.0,12.0,Graves,Side.blue,3.0,5667.0,6812.0,5667.0,2.0,6.0,9.0,17.0,11.0,11808.0,3.0,26.0,196952,14578,TopLane_Jungle,Many
4341,4.0,12.0,Yone,Side.red,9.0,2343.0,15537.0,2343.0,7.0,3.0,12.0,17.0,22.0,29479.0,0.0,14.0,194965,16156,Other,Many
4342,12.0,14.0,Fiora,Side.blue,4.0,,5390.0,3907.0,8.0,1.625,9.0,15.0,13.0,42679.0,1.0,15.0,122988,13034,TopLane_Jungle,Many
4343,11.0,,,Side.red,11.0,1880.0,39804.0,1880.0,3.0,7.0,10.0,15.0,18.0,29817.0,0.0,,143843,13056,TopLane_Jungle,Few
4344,4.0,12.0,Jax,Side.red,,1806.0,1926.0,1806.0,4.0,,0.0,10.0,5.0,11416.0,0.0,8.0,49020,5157,TopLane_Jungle,Many
4345,4.0,,Lulu,Side.blue,2.0,85.0,85.0,85.0,4.0,0.75,1.0,7.0,17.0,5858.0,0.0,19.0,9374,4068,Other,Few
4346,3.0,4.0,Senna,Side.red,7.0,0.0,0.0,0.0,8.0,1.125,2.0,10.0,40.0,15550.0,0.0,34.0,27953,7070,Other,Few
4347,4.0,14.0,Janna,Side.red,11.0,494.0,1005.0,494.0,10.0,1.2,1.0,14.0,52.0,,0.0,84.0,36492,7654,Other,Few
4348,7.0,14.0,Yuumi,Side.blue,9.0,0.0,205.0,0.0,6.0,2.0,,11.0,20.0,10759.0,0.0,38.0,13856,6938,Other,Few
4349,12.0,4.0,Ekko,Side.blue,3.0,0.0,0.0,0.0,6.0,1.0,3.0,10.0,11.0,14036.0,0.0,4.0,50373,5294,Other,Few
4350,4.0,3.0,Zilean,Side.red,7.0,99.0,235.0,99.0,6.0,1.166666667,0.0,7.0,17.0,8512.0,0.0,29.0,8813,4301,Other,Few
4351,4.0,12.0,Jayce,Side.blue,1.0,,8207.0,4432.0,10.0,0.9,8.0,13.0,10.0,18810.0,3.0,27.0,112026,11645,TopLane_Jungle,Many
4352,3.0,14.0,Yuumi,Side.blue,20.0,314.0,1191.0,314.0,3.0,9.0,7.0,14.0,20.0,8391.0,0.0,52.0,30272,10166,Other,Few
4353,4.0,12.0,Gnar,Side.blue,7.0,2273.0,4454.0,2273.0,5.0,2.2,4.0,16.0,54.0,36628.0,1.0,,167601,14083,TopLane_Jungle,Many
4354,12.0,,Camille,Side.red,3.0,0.0,0.0,0.0,3.0,1.333333333,1.0,10.0,8.0,11583.0,0.0,6.0,40137,4988,TopLane_Jungle,Many
4355,4.0,3.0,Taliyah,Side.red,13.0,4529.0,10353.0,4529.0,9.0,2.222222222,7.0,15.0,34.0,18714.0,4.0,30.0,170322,13101,Other,Many
4356,4.0,7.0,Aphelios,Side.blue,17.0,5797.0,34169.0,5797.0,11.0,2.727272727,13.0,16.0,28.0,,1.0,36.0,175265,16305,Other,Many
4357,14.0,4.0,Leona,Side.red,14.0,2042.0,2156.0,2042.0,7.0,2.142857143,1.0,14.0,41.0,20841.0,1.0,63.0,22710,8619,Other,Few
4358,4.0,14.0,Leona,Side.red,25.0,690.0,1980.0,690.0,19.0,1.315789474,0.0,17.0,,46985.0,0.0,,33629,10822,Other,Few
4359,4.0,3.0,Heimerdinger,Side.blue,13.0,4164.0,10744.0,4164.0,5.0,2.8,1.0,14.0,18.0,11379.0,3.0,11.0,104368,9303,Other,Many
4360,12.0,4.0,Poppy,Side.red,5.0,476.0,476.0,476.0,8.0,0.625,0.0,13.0,27.0,20609.0,0.0,9.0,77739,6947,TopLane_Jungle,Many
4361,4.0,14.0,Yasuo,Side.blue,6.0,439.0,10199.0,439.0,3.0,4.666666667,8.0,15.0,14.0,14585.0,0.0,13.0,148720,11574,Other,Many
4362,4.0,11.0,Zed,Side.blue,5.0,0.0,6676.0,0.0,,3.2,11.0,16.0,9.0,30109.0,0.0,53.0,198638,13935,TopLane_Jungle,Few
4363,12.0,4.0,Poppy,Side.blue,1.0,4274.0,6308.0,4274.0,0.0,9.0,8.0,14.0,20.0,14597.0,1.0,21.0,111036,10453,TopLane_Jungle,Many
4364,12.0,4.0,Poppy,Side.blue,16.0,6480.0,11238.0,6480.0,3.0,7.666666667,7.0,16.0,44.0,22633.0,2.0,19.0,126310,11864,TopLane_Jungle,Many
4365,,4.0,Pyke,Side.red,5.0,0.0,206.0,0.0,10.0,1.3,,11.0,14.0,21840.0,0.0,65.0,23277,9307,Other,Few
4366,3.0,11.0,Karthus,Side.blue,9.0,1031.0,33077.0,1031.0,0.0,,4.0,14.0,12.0,15743.0,,21.0,164245,10294,TopLane_Jungle,Few
4367,4.0,11.0,LeeSin,Side.red,,1600.0,24207.0,1600.0,2.0,9.0,10.0,15.0,13.0,24791.0,3.0,37.0,159509,12299,TopLane_Jungle,Few
4368,4.0,7.0,Xayah,Side.red,6.0,3011.0,5624.0,3011.0,3.0,3.666666667,5.0,13.0,,10978.0,,21.0,105875,9775,Other,Many
4369,4.0,7.0,Zilean,Side.blue,17.0,0.0,1256.0,0.0,7.0,2.428571429,0.0,14.0,22.0,21581.0,0.0,,49690,8907,Other,Few
4370,4.0,,Nautilus,Side.red,8.0,332.0,1023.0,332.0,7.0,1.285714286,1.0,14.0,45.0,22730.0,0.0,,24600,8880,Other,Few
4371,4.0,14.0,Braum,Side.blue,,671.0,5423.0,671.0,4.0,3.75,0.0,12.0,29.0,16503.0,0.0,70.0,26117,7279,Other,Few
4372,4.0,12.0,,Side.blue,11.0,13338.0,,13338.0,6.0,2.5,4.0,14.0,18.0,13450.0,2.0,33.0,166906,12229,Other,Many
4373,4.0,11.0,Aatrox,Side.blue,2.0,0.0,15208.0,0.0,,,5.0,10.0,11.0,12115.0,0.0,18.0,97041,7250,TopLane_Jungle,Few
4374,12.0,4.0,Gragas,Side.blue,0.0,0.0,417.0,0.0,8.0,0.125,1.0,9.0,17.0,12114.0,0.0,5.0,25709,3571,Other,Few
4375,,11.0,LeeSin,Side.blue,4.0,0.0,3439.0,0.0,7.0,2.0,10.0,12.0,18.0,29870.0,0.0,25.0,90489,9563,TopLane_Jungle,Few
4376,14.0,4.0,,Side.red,3.0,226.0,226.0,226.0,5.0,0.8,1.0,11.0,,13355.0,0.0,11.0,56024,6076,Other,Many
4377,4.0,14.0,Akshan,Side.red,6.0,1309.0,10405.0,1309.0,9.0,1.666666667,9.0,16.0,4.0,20514.0,1.0,25.0,131269,13223,TopLane_Jungle,Many
4378,4.0,14.0,Zed,Side.blue,6.0,7692.0,11053.0,7692.0,3.0,4.333333333,7.0,17.0,2.0,14180.0,4.0,21.0,170736,14159,Other,Many
4379,6.0,4.0,Tryndamere,Side.blue,4.0,2717.0,13786.0,2717.0,8.0,1.5,8.0,17.0,15.0,41376.0,1.0,,182783,13806,TopLane_Jungle,Many
4380,,4.0,Ezreal,Side.red,7.0,187.0,187.0,187.0,9.0,1.0,2.0,14.0,1.0,22723.0,0.0,11.0,129017,10220,Other,Many
4381,12.0,4.0,TwistedFate,Side.red,2.0,930.0,930.0,930.0,3.0,1.0,,11.0,17.0,11957.0,2.0,6.0,70807,7220,Other,Many
4382,4.0,12.0,TwistedFate,Side.red,4.0,0.0,649.0,0.0,5.0,1.4,3.0,12.0,23.0,11243.0,0.0,12.0,70470,7857,Other,Many
4383,4.0,14.0,Zed,Side.blue,3.0,2034.0,2475.0,2034.0,7.0,1.571428571,8.0,,6.0,14831.0,1.0,18.0,88912,9971,Other,Many
4384,12.0,4.0,Sion,Side.blue,8.0,4544.0,6226.0,4544.0,7.0,1.857142857,5.0,15.0,58.0,45471.0,2.0,31.0,162870,12474,TopLane_Jungle,Many
4385,14.0,4.0,Irelia,Side.blue,10.0,8086.0,,8086.0,5.0,3.6,8.0,16.0,14.0,33331.0,3.0,33.0,175832,14813,Other,Many
4386,11.0,4.0,XinZhao,Side.red,5.0,0.0,1219.0,0.0,8.0,1.375,6.0,,29.0,34738.0,0.0,17.0,100370,8828,TopLane_Jungle,Few
4387,4.0,14.0,Nautilus,Side.red,,1015.0,1118.0,1015.0,6.0,3.5,4.0,12.0,63.0,15188.0,1.0,19.0,32329,8258,Other,Few
4388,4.0,14.0,Leona,Side.red,13.0,39.0,39.0,39.0,11.0,1.272727273,1.0,12.0,71.0,25747.0,0.0,55.0,20502,7102,Other,Few
4389,4.0,7.0,Caitlyn,Side.blue,8.0,6020.0,8315.0,6020.0,10.0,1.2,4.0,14.0,17.0,21688.0,2.0,14.0,144409,11356,Other,Many
4390,4.0,11.0,Rengar,Side.red,9.0,3058.0,19167.0,3058.0,6.0,3.5,12.0,15.0,16.0,31980.0,2.0,36.0,144046,13059,TopLane_Jungle,Few
4391,4.0,14.0,Lulu,Side.blue,11.0,936.0,3635.0,936.0,5.0,2.6,2.0,13.0,28.0,8972.0,0.0,78.0,21742,8010,Other,Few
4392,4.0,11.0,XinZhao,Side.blue,7.0,2141.0,24617.0,2141.0,4.0,5.0,13.0,14.0,25.0,31066.0,1.0,12.0,151132,12126,TopLane_Jungle,Few
4393,3.0,4.0,Ezreal,Side.blue,9.0,7208.0,,7208.0,1.0,17.0,8.0,14.0,5.0,10712.0,3.0,23.0,151674,13166,Other,Many
4394,4.0,7.0,Kaisa,Side.blue,11.0,4562.0,,4562.0,6.0,2.833333333,6.0,15.0,5.0,19827.0,3.0,21.0,214301,14409,Other,Many
4395,4.0,14.0,Garen,Side.red,3.0,2000.0,2000.0,2000.0,6.0,1.833333333,8.0,15.0,20.0,,0.0,17.0,105059,11995,TopLane_Jungle,Many
4396,11.0,4.0,Nidalee,Side.blue,7.0,1431.0,30180.0,1431.0,,5.666666667,10.0,16.0,5.0,30162.0,2.0,23.0,207572,13280,TopLane_Jungle,Few
4397,12.0,4.0,Sylas,Side.blue,,,1870.0,1870.0,11.0,0.363636364,1.0,12.0,13.0,25314.0,1.0,14.0,86896,7408,Other,Many
4398,,12.0,Irelia,Side.red,4.0,1212.0,,1212.0,8.0,0.875,3.0,13.0,11.0,20470.0,1.0,17.0,92600,8577,TopLane_Jungle,Many
4399,14.0,4.0,Yone,Side.red,2.0,2178.0,4903.0,2178.0,11.0,,5.0,13.0,,23627.0,1.0,11.0,140129,10461,TopLane_Jungle,Many
